FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
819949.txt,https://www.doolhofruurlo.nl,27,www.doolhofruurlo.nl,20,0,nl,100,1,0.0082003,0.057823939,2,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,625,902,1,doolhofruurlo,100,100,0,0,1,1,0,1,0,3,0,1,1,1,1,0,0,0,1,12,19,22,39,1,39,1
443505.txt,https://www.adamondra.com,24,www.adamondra.com,17,0,com,100,1,0.5229071,0.06944047,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,617,1199,1,adamondra,100,100,1,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,15,5,7,42,0,42,1
mw145306.txt,http://www.timoleary.co.uk,26,www.timoleary.co.uk,19,0,uk,73.11111111,0.833333333,0.028555,0.061161578,2,2,0,0,0,13,0.5,0,0,0,0,0,2,0.077,0,18,200,1,timolearyco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693767.txt,https://www.storienogastronomiche.it,35,www.storienogastronomiche.it,28,0,it,100,1,0.012178,0.06851359,2,1,0,0,0,22,0.629,0,0,0,0,0,1,0.029,1,995,8047,1,storenogastronomche,0,0,1,1,1,1,1,1,0,2,0,1,0,1,0,0,0,0,0,26,7,8,114,0,115,1
mw77704.txt,http://www.afiliadosilva.com,27,www.afiliadosilva.com,21,0,com,71.97231834,1,0.5229071,0.060611589,3,1,0,0,0,15,0.556,0,0,0,0,0,1,0.037,0,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689342.txt,https://www.slaggallery.com,26,www.slaggallery.com,19,0,com,100,1,0.5229071,0.057246929,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,492,385,1,slaggallery,100,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,45,3,5,33,0,4,1
48242.txt,https://www.bram.us,18,www.bram.us,11,0,us,100,1,0.0045585,0.052001825,2,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,1509,9614,1,bram,100,100,0,1,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,10,10,5,71,0,76,1
407443.txt,https://www.professionalroofing.net,34,www.professionalroofing.net,27,0,net,100,1,0.0384199,0.063354721,3,1,0,0,0,21,0.618,0,0,0,0,0,1,0.029,1,726,758,1,professionalroofing,100,100,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,29,5,7,91,0,15,1
704549.txt,https://www.enjoyglu.com,23,www.enjoyglu.com,16,0,com,100,1,0.5229071,0.054695118,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,1014,9530,1,enjoyglu,100,100,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,35,15,18,82,1,73,1
mw75021.txt,http://www.21sq.xyz,18,www.21sq.xyz,12,0,xyz,62.24489796,1,0.0017496,0.013124862,3,1,0,0,0,4,0.222,2,0.111,0,0,0,1,0.056,0,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763754.txt,https://www.alpujarraturistica.com,33,www.alpujarraturistica.com,26,0,com,100,1,0.5229071,0.05949736,3,1,0,0,0,20,0.606,0,0,0,0,0,1,0.03,1,1826,9381,1,alpujarraturistica,100,100,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,52,15,13,80,2,86,1
829327.txt,https://www.ff-packaging.com,27,www.ff-packaging.com,20,0,com,100,0.833333333,0.5229071,0.050682491,3,1,0,0,0,13,0.481,0,0,0,0,0,2,0.074,1,10916,51344,1,ff-packaging,100,100,0,1,1,0,0,1,0,2,0,1,1,1,0,1,1,1,1,587,3,5,619,0,477,1
8059242.txt,https://webmail-107860.weeblysite.com/,38,webmail-107860.weeblysite.com,29,0,com,55.29924693,0.68,0.5229071,0.044226047,3,1,0,0,0,20,0.526,6,0.158,0,0,0,4,0.105,1,271,20188,1,webmail-107860weeblysite,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,3,9,1,0,4,0
mw135189.txt,http://www.eblagh-r.ml,22,www.eblagh-r.ml,15,0,ml,55.09641873,0.875,0.0001306,0.050613926,2,1,0,0,0,9,0.409,0,0,0,0,0,2,0.091,0,20,209,1,eblagh-r,100,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8053148.txt,https://att-102722-106593servcerbusiness.square.site/,53,att-102722-106593servcerbusiness.square.site,44,0,site,36.94471283,0.564102564,0.0017656,0.041748533,4,1,0,0,0,28,0.528,12,0.226,0,0,0,5,0.094,1,68,80,1,att-102722-106593servcerbusinesssquare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171385.txt,https://www.simpledcard.com,26,www.simpledcard.com,19,0,com,100,1,0.5229071,0.060765039,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,2456,4197,1,simpledcard,100,100,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,37,66,53,148,1,150,1
462879.txt,https://www.retently.com,23,www.retently.com,16,0,com,100,1,0.5229071,0.064052928,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,1632,8047,1,retently,100,100,0,1,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,23,8,11,124,7,61,1
mw211369.txt,http://www.vilion-works.com,27,www.vilion-works.com,20,0,com,81.29595588,0.583333333,0.5229071,0.058871615,3,1,0,0,0,14,0.519,0,0,0,0,0,2,0.074,0,9,57,1,vilion-works,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7995508.txt,https://credicard-loguin.ml,26,credicard-loguin.ml,19,0,ml,58.02469136,0.625,0.0001306,0.059527179,2,0,0,0,0,16,0.615,0,0,0,0,0,2,0.077,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464767.txt,https://www.inforouter.com,25,www.inforouter.com,18,0,com,100,1,0.5229071,0.0680209,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,890,517,1,inforouter,100,100,1,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,1,18,17,6,63,1,20,1
161487.txt,https://www.hamburgballett.de,28,www.hamburgballett.de,21,0,de,100,1,0.0326503,0.04879814,2,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,484,2509,1,hamburgballett,100,100,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,47,15,12,106,40,29,1
oph02224.txt,http://bafkreif3l3rxmeh5hfncthz2kzffzszpwz3eisubyf5u7k3tuiynh4yy2e.ipfs.w3s.link/,81,bafkreif3l3rxmeh5hfncthz2kzffzszpwz3eisubyf5u7k3tuiynh4yy2e.ipfs.w3s.link,73,0,link,11.17090068,0.176470588,0.0003306,0.031098597,4,2,0,0,0,59,0.728,11,0.136,0,0,0,4,0.049,0,2,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw4009.txt,http://www.globaltopgarlic.com,29,www.globaltopgarlic.com,23,0,com,74.73684211,1,0.5229071,0.060539435,3,1,0,0,0,17,0.586,0,0,0,0,0,1,0.034,0,9,50,1,globaltopgarlic,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509591.txt,https://www.arnoldlawyers.com,28,www.arnoldlawyers.com,21,0,com,100,1,0.5229071,0.060528137,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,1984,578,1,arnoldlawyers,100,100,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,31,2,15,230,3,18,1
72767.txt,https://www.passiton.com,23,www.passiton.com,16,0,com,100,1,0.5229071,0.067121275,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,685,788,1,passiton,100,100,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,54,2,7,91,3,26,1
615548.txt,https://www.rugser.com,21,www.rugser.com,14,0,com,100,1,0.5229071,0.063086183,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,5171,1457,1,rugser,100,100,1,1,1,0,0,1,0,2,0,1,1,1,0,1,1,0,1,101,9,15,239,1,19,1
14040.txt,https://www.bellingcat.com,25,www.bellingcat.com,18,0,com,100,1,0.5229071,0.060983906,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,1262,9381,1,bellingcat,100,100,1,1,1,0,0,0,0,2,0,0,1,1,0,0,0,0,1,38,6,10,135,0,97,1
797433.txt,https://www.showlowaz.gov,24,www.showlowaz.gov,17,0,gov,100,1,0.0033282,0.051448154,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,3739,1092,1,showlowaz,100,100,1,0,1,1,0,1,0,5,0,1,0,1,0,0,0,0,1,1,43,22,73,0,21,1
8052360.txt,https://ipfs.io/ipfs/bafybeicjrx4m6f335zbsb5b5c42uo7hyk2czte7rxvwqjqdf67aob2vwvm/111bt.html,91,ipfs.io,7,0,io,9.760902474,1,0.0129268,0.030134377,2,0,0,0,0,60,0.659,18,0.198,0,0,0,5,0.055,1,4397,214958,1,ipfsipfsbafybeicjrx4m6f335zbsb5b5c42uo7hyk2czte7rxvwqjqdf67aob2vwvm111bthtml,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,5,4,9,0,0,2,0
656120.txt,https://www.mophx.com,20,www.mophx.com,13,0,com,100,1,0.5229071,0.055969116,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,498,159,1,mophx,100,100,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,24,3,8,39,2,46,1
616230.txt,https://www.manja.ba,19,www.manja.ba,12,0,ba,100,1,0.0001532,0.051802445,2,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,2615,9381,1,manja,100,100,1,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,164,4,10,34,2,24,1
mw106233.txt,http://www.handyman.macleannsw.com,33,www.handyman.macleannsw.com,27,0,com,61.8147448,0.578947368,0.5229071,0.059715789,3,2,0,0,0,20,0.606,0,0,0,0,0,2,0.061,0,9,106,1,handymanmacleannsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
556802.txt,https://www.freemanvapejuice.com,31,www.freemanvapejuice.com,24,0,com,100,1,0.5229071,0.061227803,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,31951,45891,1,freemanvapejuice,100,100,0,0,1,0,0,1,0,19,0,1,1,1,0,1,1,0,1,521,10,31,444,3,59,1
mw183671.txt,http://www.pedrojorge.pt,23,www.pedrojorge.pt,17,0,pt,80.81632653,1,0.0015361,0.056551035,2,1,0,0,0,11,0.478,0,0,0,0,0,1,0.043,0,11,85,1,edrojorge,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436193.txt,https://www.soilquality.org.au,29,www.soilquality.org.au,22,0,au,100,0.8,0.0100856,0.055205142,2,2,0,0,0,15,0.517,0,0,0,0,0,2,0.069,1,372,640,1,soilqulityorg,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,2,2,82,1,4,1
158299.txt,https://www.memosnag.com,23,www.memosnag.com,16,0,com,100,1,0.5229071,0.071353874,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,664,578,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,1,1,0,0,0,1,13,3,7,17,3,21,1
606580.txt,https://www.nordicprintstore.se,30,www.nordicprintstore.se,23,0,se,100,1,0.0040185,0.063035115,2,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,4990,691,1,nordicprinttore,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,28,5,28,75,4,10,1
mw64204.txt,http://www.centralinsumos.com.bo,31,www.centralinsumos.com.bo,25,0,bo,71.6759431,0.833333333,0.0000821,0.063848842,2,2,0,0,0,18,0.581,0,0,0,0,0,2,0.065,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46656.txt,https://www.insanelymac.com,26,www.insanelymac.com,19,0,com,100,1,0.5229071,0.065601597,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,2664,585,1,insanelymac,100,100,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,35,14,10,144,1,148,1
8064711.txt,https://resevsinfologx.shurycotua.repl.co,41,resevsinfologx.shurycotua.repl.co,33,0,co,32.16015818,0.5,0.0059772,0.05679489,2,2,0,0,0,30,0.732,0,0,0,0,0,3,0.073,1,198,869,1,resevsinfologxshurytuarepl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
mw214290.txt,http://www.sezop.com,19,www.sezop.com,13,0,com,78.7654321,1,0.5229071,0.064661272,3,1,0,0,0,7,0.368,0,0,0,0,0,1,0.053,0,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw180695.txt,http://www.patogh-persian.persiangig.com,39,www.patogh-persian.persiangig.com,33,0,com,43.24014337,0.44,0.5229071,0.059207072,3,2,0,0,0,25,0.641,0,0,0,0,0,3,0.077,0,9,87,1,patogh-persianpersiangig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
487460.txt,https://www.southhadley.org,26,www.southhadley.org,19,0,org,100,1,0.0799628,0.054979563,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,3090,3726,1,southhadley,100,100,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,14,18,68,0,14,1
8016898.txt,https://assuredalertfonts--bpdu2735.repl.co/,43,assuredalertfonts--bpdu2735.repl.co,35,0,co,31.77324263,0.71875,0.0059772,0.049421378,2,1,0,0,0,27,0.628,4,0.093,0,0,0,4,0.093,1,198,869,1,assuredalertfonts--bpdu2735repl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
178848.txt,https://www.popwarner.com,24,www.popwarner.com,17,0,com,100,1,0.5229071,0.062839885,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,2799,29253,1,popwarner,100,100,1,1,1,1,0,0,0,14,0,1,1,1,0,0,0,1,1,37,5,10,216,0,111,1
mw10827.txt,http://www.ipinfo.io,19,www.ipinfo.io,13,0,io,90.86419753,1,0.0129268,0.055642859,2,1,0,0,0,7,0.368,0,0,0,0,0,1,0.053,0,2,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459344.txt,https://www.larryharlow.com,26,www.larryharlow.com,19,0,com,100,1,0.5229071,0.058536823,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1318,13416,1,larryharlow,100,100,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,5,2,12,32,0,7,1
mw182253.txt,http://www.gstestat.com,22,www.gstestat.com,16,0,com,74.67948718,1,0.5229071,0.06509252,3,1,0,0,0,10,0.455,0,0,0,0,0,1,0.045,0,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oph00230.txt,http://turnaroundsupport.co.za/kundenkonto/indexx.html,54,turnaroundsupport.co.za,23,0,za,34.44620492,0.9,0.0018398,0.053290744,2,1,0,0,0,42,0.778,0,0,0,0,0,5,0.093,0,322,1185,1,turnaroundsupportcokundenkontoindexxhtml,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,4,6,0,0,0,0
502133.txt,https://www.ketsathanoi.com,26,www.ketsathanoi.com,19,0,com,100,1,0.5229071,0.065889786,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,600,577,1,ketsathanoi,100,100,0,0,1,0,0,1,0,4,0,1,0,0,0,0,0,0,1,50,2,3,85,6,96,1
mw30009.txt,http://www.f0592079.xsph.ru,26,www.f0592079.xsph.ru,20,0,ru,60.84558824,0.923076923,0.0180132,0.014857837,2,2,0,0,0,6,0.231,7,0.269,0,0,0,2,0.077,0,9,44,1,f0592079xsph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700538.txt,https://www.madagate.org,23,www.madagate.org,16,0,org,100,1,0.0799628,0.067376497,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,926,1221,1,madagate,100,100,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,37,13,8,97,2,28,1
mw208101.txt,http://www.quanchidau.com,25,www.quanchidau.com,18,0,com,100,1,0.5229071,0.054835373,3,1,0,0,0,13,0.52,0,0,0,0,0,1,0.04,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw7047.txt,http://www.windefender.org,25,www.windefender.org,19,0,org,73.22222222,1,0.0799628,0.058428653,3,1,0,0,0,13,0.52,0,0,0,0,0,1,0.04,0,14,221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
mw22614.txt,http://www.jfalling.com,22,www.jfalling.com,16,0,com,82.69230769,1,0.5229071,0.051201546,3,1,0,0,0,10,0.455,0,0,0,0,0,1,0.045,0,9,49,1,jfalling,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw185242.txt,http://www.datenbank.mobi,25,www.datenbank.mobi,18,0,mobi,71.09375,1,0.0002559,0.057068881,4,1,0,0,0,13,0.52,0,0,0,0,0,1,0.04,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
145838.txt,https://www.thefederalsavingsbank.com,36,www.thefederalsavingsbank.com,29,0,com,100,1,0.5229071,0.055859908,3,1,0,0,0,23,0.639,0,0,0,0,0,1,0.028,1,1021,9381,1,thefederalsavingsbank,100,100,1,1,1,0,0,1,0,5,0,1,1,1,0,1,1,0,1,21,1,7,68,2,68,1
mw2146.txt,http://www.onedrivebusiness.com,30,www.onedrivebusiness.com,24,0,com,79.14285714,1,0.5229071,0.061811639,3,1,0,0,0,18,0.6,0,0,0,0,0,1,0.033,0,25,166,1,onedrivebusiness,100,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0
91926.txt,https://www.dmtc.com,19,www.dmtc.com,12,0,com,100,1,0.5229071,0.065826617,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,1937,316,1,dmtc,100,100,1,0,1,1,0,1,0,4,0,1,1,0,0,0,0,0,1,72,1,10,215,0,212,1
247143.txt,https://www.codeblenders.com,27,www.codeblenders.com,20,0,com,100,1,0.5229071,0.065736678,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,609,714,1,deblenders,83.33333333,83.33333333,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,28,4,7,0,2,23,1
mw182595.txt,http://www.88ctct.com,21,www.88ctct.com,14,0,com,78.54545455,1,0.5229071,0.054912241,3,1,0,0,0,7,0.333,2,0.095,0,0,0,1,0.048,0,9,37,1,88ctct,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460833.txt,https://www.manisandmakeovers.com,32,www.manisandmakeovers.com,25,0,com,100,1,0.5229071,0.064920375,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,7363,4242,1,manisandmakeovers,100,100,1,0,0,0,0,0,16,8,0,1,1,0,0,0,0,0,0,34,3,24,487,0,589,1
mw116968.txt,http://www.erenzy1337.duckdns.org,33,www.erenzy1337.duckdns.org,26,0,org,57.74344233,0.666666667,0.0799628,0.040466754,3,2,0,0,0,16,0.485,4,0.121,0,0,0,2,0.061,0,27,75,1,erenzy1337duckdns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
mw23488.txt,http://www.sakabota.com,22,www.sakabota.com,16,0,com,83.11965812,1,0.5229071,0.067160561,3,1,0,0,0,10,0.455,0,0,0,0,0,1,0.045,0,14,794,1,sakabota,100,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
mw98494.txt,http://www.anernostat.com,24,www.anernostat.com,18,0,com,78.63945578,1,0.5229071,0.072762845,3,1,0,0,0,12,0.5,0,0,0,0,0,1,0.042,0,9,42,1,anernostat,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713908.txt,https://www.providenceday.org,28,www.providenceday.org,21,0,org,100,1,0.0799628,0.05953352,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,1311,11902,1,providenceday,100,100,1,0,1,0,0,1,0,4,0,1,1,0,0,0,0,0,0,14,2,12,27,0,14,1
681491.txt,https://www.aci-bd.com,21,www.aci-bd.com,14,0,com,100,0.666666667,0.5229071,0.063682723,3,1,0,0,0,7,0.333,0,0,0,0,0,2,0.095,1,1719,530,1,aci-bd,100,100,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,59,11,14,7,13,9,1
7925429.txt,https://access-info-app.firebaseapp.com/,39,access-info-app.firebaseapp.com,31,0,com,57.08896982,0.444444444,0.5229071,0.060922305,3,1,0,0,0,27,0.692,0,0,0,0,0,4,0.103,1,11,1663,1,access-info-appfirebaseapp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
mw26705.txt,http://www.ukrainebayra.com,26,www.ukrainebayra.com,20,0,com,70.72610294,1,0.5229071,0.059898474,3,1,0,0,0,14,0.538,0,0,0,0,0,1,0.038,0,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8072017.txt,https://daviplata000.repl.co/banco%20davivienda%20s.a.%20-%20mensaje%20antifraude.html,86,daviplata000.repl.co,20,0,co,14.37262294,0.764705882,0.0059772,0.046592066,2,1,1,15,0.174,53,0.616,13,0.151,0,0,5,7,0.14,1,198,869,1,daviplata000replban%20davivienda%20sa%20-%20mensaje%20antifraudehtml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
mw200005.txt,http://www.timenow.pw,21,www.timenow.pw,14,0,pw,82.90909091,1,0.0001665,0.05291983,2,1,0,0,0,9,0.429,0,0,0,0,0,1,0.048,0,9,119,1,timenow,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617336.txt,https://www.nannypod.com,23,www.nannypod.com,16,0,com,100,1,0.5229071,0.060051129,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,1629,17635,1,nannypod,100,100,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,12,2,18,79,1,23,1
853058.txt,https://www.josportsinc.com,26,www.josportsinc.com,19,0,com,100,1,0.5229071,0.064052714,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,3632,2680,1,josportsinc,100,100,0,0,1,0,0,1,0,19,0,0,1,1,1,1,1,0,1,22,2,19,607,0,6,1
mw204610.txt,http://www.solapurnaturals.com,29,www.solapurnaturals.com,23,0,com,67.25761773,1,0.5229071,0.061450754,3,1,0,0,0,17,0.586,0,0,0,0,0,1,0.034,0,2,2826,1,solapurnaturals,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
op268.txt,https://092-100505dh3e.weeblysite.com/,38,092-100505dh3e.weeblysite.com,29,0,com,30.52715022,0.68,0.5229071,0.035666045,3,1,0,0,0,16,0.421,10,0.263,0,0,0,4,0.105,1,68,80,1,092-100505dh3eweeblysite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8044872.txt,https://attloginpage-mailerlink.square.site/,44,attloginpage-mailerlink.square.site,35,0,site,49.4327661,0.433333333,0.0017656,0.058645343,4,1,0,0,0,32,0.727,0,0,0,0,0,4,0.091,1,68,80,1,attloginpage-mailerlinksquare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
646447.txt,https://www.claudellcrafts.com,29,www.claudellcrafts.com,22,0,com,100,1,0.5229071,0.059475753,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,3076,708,1,claudellcrafts,100,100,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,9,20,20,270,0,47,1
473371.txt,https://www.organisedstore.ie,28,www.organisedstore.ie,21,0,ie,100,1,0.0015878,0.066559486,2,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,2085,2679,1,organsedstore,0,0,1,0,1,0,0,1,0,19,0,1,1,0,1,1,1,0,1,15,8,38,233,6,38,1
580060.txt,https://www.ampro-online.com,27,www.ampro-online.com,20,0,com,100,0.583333333,0.5229071,0.07085566,3,1,0,0,0,13,0.481,0,0,0,0,0,2,0.074,1,2368,11241,1,ampro-online,100,100,0,1,1,0,0,1,0,4,0,1,1,1,0,0,1,0,1,64,27,65,79,3,53,1
mw79243.txt,http://www.766.at,16,www.766.at,10,0,at,63.49206349,1,0.0038776,0.020908135,2,1,0,0,0,1,0.062,3,0.188,0,0,0,1,0.062,0,11,70,1,766,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mw144859.txt,http://www.part-co.org,22,www.part-co.org,15,0,org,80.99173554,0.714285714,0.0799628,0.065731914,3,1,0,0,0,9,0.409,0,0,0,0,0,2,0.091,0,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8084590.txt,https://noticecsnref1401051.web.app/,36,noticecsnref1401051.web.app,27,0,app,39.62375073,0.869565217,0.001502,0.042379179,3,1,0,0,0,18,0.5,7,0.194,0,0,0,3,0.083,1,108,8125,1,noticecsnref1401051web,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
mw42178.txt,http://www.s2p.estream.to,24,www.s2p.estream.to,18,0,to,68.21639899,0.818181818,0.0008962,0.057533002,2,2,0,0,0,10,0.417,1,0.042,0,0,0,2,0.083,0,2,268,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
